gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
4528,87,2014,2015-02-10 20:00:00,h,3,2.76444,16,7,8,8.4583,13,5,3.0,0,W
4528,82,2014,2015-02-10 20:00:00,a,2,1.71247,14,5,7,6.5588,17,7,6.0,0,L
4529,80,2014,2015-02-11 19:45:00,h,1,0.89846,21,7,13,16.7143,8,10,3.0,0,W
4529,72,2014,2015-02-11 19:45:00,a,0,0.706994,7,4,2,10.9048,13,2,3.0,1,L
4530,85,2014,2015-02-11 19:45:00,h,1,0.745602,16,5,3,14.5882,6,3,1.0,0,L
4530,88,2014,2015-02-11 19:45:00,a,4,2.13611,14,8,12,6.8286,11,2,2.0,0,W
4531,89,2014,2015-02-11 19:45:00,h,3,1.62116,11,7,6,8.5417,15,5,4.0,0,W
4531,92,2014,2015-02-11 19:45:00,a,1,1.85067,13,3,10,10.0645,8,8,3.0,0,L
4532,74,2014,2015-02-11 19:45:00,h,0,1.68446,21,7,14,7.0,12,8,2.0,0,D
4532,81,2014,2015-02-11 19:45:00,a,0,0.125464,4,1,0,16.125,11,2,1.0,1,D
4533,78,2014,2015-02-11 20:00:00,h,1,0.932684,7,3,4,5.9355,10,5,1.0,0,D
4533,86,2014,2015-02-11 20:00:00,a,1,0.444535,5,1,0,11.6111,11,2,2.0,0,D
4534,76,2014,2015-02-11 20:00:00,h,2,0.685986,11,4,4,13.8462,11,5,2.0,0,W
4534,84,2014,2015-02-11 20:00:00,a,0,0.438959,10,3,6,6.4762,12,4,1.0,0,L
4535,71,2014,2015-02-21 15:00:00,h,1,0.234004,3,2,4,11.75,11,11,1.0,1,L
4535,85,2014,2015-02-21 15:00:00,a,2,1.11955,11,6,3,9.9444,14,3,3.0,0,W
4536,80,2014,2015-02-21 15:00:00,h,1,1.53973,14,5,11,8.8261,9,7,1.0,1,D
4536,92,2014,2015-02-21 15:00:00,a,1,0.513251,10,5,2,10.3333,9,7,2.0,0,D
4537,78,2014,2015-02-21 15:00:00,h,1,2.26395,22,3,8,4.3333,15,10,1.0,0,L
4537,83,2014,2015-02-21 15:00:00,a,2,2.08054,12,4,5,9.2353,14,1,3.0,0,W
4538,77,2014,2015-02-21 15:00:00,h,0,0.699828,13,2,6,4.087,11,11,1.0,0,D
4538,76,2014,2015-02-21 15:00:00,a,0,0.107318,5,1,0,13.625,12,2,2.0,0,D
4539,84,2014,2015-02-21 15:00:00,h,2,1.04218,11,6,6,20.7857,6,4,2.0,0,W
4539,89,2014,2015-02-21 15:00:00,a,1,1.47171,18,3,10,5.0294,15,10,4.0,0,L
4540,91,2014,2015-02-21 15:00:00,h,2,1.09259,16,6,6,6.4231,18,5,0.0,0,W
4540,202,2014,2015-02-21 15:00:00,a,1,0.190631,8,3,0,9.6364,16,7,4.0,1,L
4541,88,2014,2015-02-21 17:30:00,h,5,3.12533,16,9,11,10.7931,9,7,3.0,0,W
4541,86,2014,2015-02-21 17:30:00,a,0,0.166685,8,1,1,24.0667,8,3,2.0,0,L
4542,82,2014,2015-02-22 12:00:00,h,2,2.17554,27,8,11,5.2609,6,7,0.0,0,D
4542,81,2014,2015-02-22 12:00:00,a,2,2.20831,12,5,4,14.2632,12,9,2.0,0,D
4543,72,2014,2015-02-22 14:05:00,h,2,2.05032,18,3,13,11.0556,7,4,0.0,0,D
4543,75,2014,2015-02-22 14:05:00,a,2,1.99519,15,4,5,13.2083,6,7,1.0,0,D
4544,74,2014,2015-02-22 16:15:00,h,0,0.869183,13,5,7,7.9615,11,6,2.0,0,L
4544,87,2014,2015-02-22 16:15:00,a,2,0.695778,6,4,5,14.9048,14,1,3.0,0,W
4545,81,2014,2015-02-28 12:45:00,h,1,1.28506,22,5,16,5.2941,12,11,2.0,0,L
4545,78,2014,2015-02-28 12:45:00,a,3,0.851359,12,5,3,7.7391,19,7,2.0,1,W
4546,76,2014,2015-02-28 15:00:00,h,1,1.08916,7,3,4,16.2353,10,2,2.0,0,W
4546,74,2014,2015-02-28 15:00:00,a,0,0.579867,12,2,6,4.8519,17,3,1.0,0,L
4547,85,2014,2015-02-28 15:00:00,h,1,0.895577,17,2,7,11.1111,9,5,2.0,0,W
4547,91,2014,2015-02-28 15:00:00,a,0,0.344489,1,0,3,33.2222,10,2,2.0,0,L
4548,86,2014,2015-02-28 15:00:00,h,1,0.93198,14,5,0,13.5385,6,9,1.0,0,W
4548,71,2014,2015-02-28 15:00:00,a,0,0.773437,14,3,6,7.3636,16,5,5.0,0,L
4549,92,2014,2015-02-28 15:00:00,h,0,0.898885,13,6,5,9.32,14,6,0.0,0,L
4549,84,2014,2015-02-28 15:00:00,a,1,1.41451,9,2,4,11.0588,8,4,0.0,0,W
4550,89,2014,2015-02-28 15:00:00,h,2,3.03534,30,10,10,5.8095,6,13,1.0,0,W
4550,77,2014,2015-02-28 15:00:00,a,0,0.272806,5,3,0,13.9474,11,1,1.0,1,L
4551,85,2014,2015-01-01 12:45:00,h,1,1.4082,11,2,5,17.5625,8,11,0.0,0,D
4551,89,2014,2015-01-01 12:45:00,a,1,0.932262,6,2,9,4.3913,12,7,0.0,0,D
4552,88,2014,2015-01-01 15:00:00,h,3,3.63333,32,12,20,6.6071,14,10,2.0,0,W
4552,77,2014,2015-01-01 15:00:00,a,2,0.979558,4,4,1,23.7273,7,4,3.0,0,L
4553,86,2014,2015-01-01 15:00:00,h,3,1.24639,10,4,3,12.6111,12,5,2.0,0,D
4553,92,2014,2015-01-01 15:00:00,a,3,1.65582,15,4,2,6.6061,13,5,4.0,0,D
4554,202,2014,2015-01-01 15:00:00,h,1,3.16214,24,6,9,7.9189,22,4,4.0,0,D
4554,84,2014,2015-01-01 15:00:00,a,1,1.69725,25,6,6,10.3333,5,9,0.0,1,D
4555,74,2014,2015-01-01 15:00:00,h,2,2.41442,13,6,5,10.4,14,2,2.0,0,W
4555,83,2014,2015-01-01 15:00:00,a,0,0.849285,11,6,4,13.2222,7,7,1.0,0,L
4556,81,2014,2015-01-01 15:00:00,h,1,1.13586,8,3,4,30.3333,6,0,1.0,0,D
4556,76,2014,2015-01-01 15:00:00,a,1,1.1226,14,3,11,11.6316,13,1,0.0,0,D
4557,71,2014,2015-01-01 15:00:00,h,0,1.38709,14,3,7,4.963,11,5,1.0,0,D
4557,78,2014,2015-01-01 15:00:00,a,0,0.575995,6,0,4,15.5417,12,2,1.0,0,D
4558,91,2014,2015-01-01 15:00:00,h,2,1.95682,14,5,10,7.6897,16,4,2.0,0,W
4558,72,2014,2015-01-01 15:00:00,a,0,0.957698,9,3,7,6.4545,15,8,3.0,1,L
4559,87,2014,2015-01-01 15:00:00,h,2,2.38944,18,6,10,6.9474,13,4,2.0,0,D
4559,75,2014,2015-01-01 15:00:00,a,2,1.09438,16,3,5,14.3,10,5,2.0,0,D
4560,82,2014,2015-01-01 17:30:00,h,5,1.82436,11,8,3,9.1667,14,5,3.0,0,W
4560,80,2014,2015-01-01 17:30:00,a,3,3.03274,19,7,13,8.9615,10,3,1.0,0,L
4561,77,2014,2015-01-10 12:45:00,h,0,0.250077,5,1,1,15.5789,12,6,1.0,1,L
4561,87,2014,2015-01-10 12:45:00,a,1,2.16251,21,4,9,11.625,11,6,4.0,0,W
4562,84,2014,2015-01-10 15:00:00,h,1,1.54943,19,3,6,11.1053,9,4,0.0,0,D
4562,81,2014,2015-01-10 15:00:00,a,1,0.731228,11,5,2,16.0909,7,5,1.0,0,D
4563,76,2014,2015-01-10 15:00:00,h,1,0.784159,9,3,3,20.4615,5,5,1.0,0,W
4563,91,2014,2015-01-10 15:00:00,a,0,0.395844,12,2,2,13.6842,13,2,0.0,0,L
4564,92,2014,2015-01-10 15:00:00,h,2,2.19126,18,7,8,6.2963,14,10,2.0,0,W
4564,202,2014,2015-01-10 15:00:00,a,1,1.69555,17,7,7,11.5,9,6,2.0,0,L
4565,80,2014,2015-01-10 15:00:00,h,2,1.08131,9,5,9,5.8485,13,7,2.0,0,W
4565,86,2014,2015-01-10 15:00:00,a,0,0.394837,11,5,0,13.2,13,4,3.0,0,L
4566,72,2014,2015-01-10 15:00:00,h,1,0.95041,11,4,1,11.4545,9,4,1.0,0,D
4566,88,2014,2015-01-10 15:00:00,a,1,1.50724,18,2,22,8.1818,10,9,2.0,0,D
4567,75,2014,2015-01-10 15:00:00,h,1,2.36522,11,3,5,6.9091,18,6,1.0,1,W
4567,71,2014,2015-01-10 15:00:00,a,0,0.606149,12,1,8,6.3158,6,6,1.0,1,L
4568,78,2014,2015-01-10 17:30:00,h,2,2.85997,21,7,9,9.5,9,4,5.0,0,W
4568,82,2014,2015-01-10 17:30:00,a,1,0.919178,9,5,8,7.4828,14,6,3.0,0,L
4569,83,2014,2015-01-11 13:30:00,h,3,2.26889,14,6,5,9.56,11,9,0.0,0,W
4569,85,2014,2015-01-11 13:30:00,a,0,0.39839,7,2,7,8.5161,11,1,3.0,0,L
4570,89,2014,2015-01-11 16:00:00,h,0,1.19228,10,0,4,9.6,9,3,2.0,0,L
4570,74,2014,2015-01-11 16:00:00,a,1,1.15706,9,1,5,20.0,10,5,3.0,0,W
4571,71,2014,2015-01-17 15:00:00,h,0,0.845309,15,4,14,11.0,13,9,1.0,0,L
4571,87,2014,2015-01-17 15:00:00,a,2,1.54424,12,5,7,7.4643,11,5,1.0,0,W
4572,92,2014,2015-01-17 15:00:00,h,2,1.08428,8,4,7,6.1786,10,5,1.0,0,L
4572,78,2014,2015-01-17 15:00:00,a,3,0.528431,11,4,5,7.3913,20,7,3.0,0,W
4573,75,2014,2015-01-17 15:00:00,h,0,0.382481,7,3,2,8.3704,9,6,1.0,0,L
4573,85,2014,2015-01-17 15:00:00,a,1,0.715634,13,3,5,11.75,6,5,0.0,0,W
4574,202,2014,2015-01-17 15:00:00,h,0,0.929623,19,4,6,10.48,12,3,3.0,0,L
4574,89,2014,2015-01-17 15:00:00,a,2,1.55645,13,7,8,5.7333,10,3,2.0,0,W
4575,84,2014,2015-01-17 15:00:00,h,0,0.214209,11,0,1,10.5714,9,1,0.0,0,L
4575,80,2014,2015-01-17 15:00:00,a,5,3.19733,21,11,12,11.3667,13,2,0.0,0,W
4576,82,2014,2015-01-17 15:00:00,h,2,0.931537,26,7,12,5.6563,14,6,1.0,0,W
4576,77,2014,2015-01-17 15:00:00,a,1,1.19577,8,4,5,13.8333,8,6,2.0,0,L
4577,86,2014,2015-01-17 17:30:00,h,1,0.856732,16,3,4,7.6538,9,9,0.0,0,L
4577,74,2014,2015-01-17 17:30:00,a,2,0.432026,5,3,2,12.7917,8,0,2.0,0,W
4578,81,2014,2015-01-18 13:30:00,h,3,2.68629,17,6,6,9.2917,5,4,1.0,0,W
4578,91,2014,2015-01-18 13:30:00,a,0,0.423719,9,3,6,11.7826,14,7,3.0,0,L
4579,88,2014,2015-01-18 16:00:00,h,0,0.561966,12,4,12,3.7083,12,16,3.0,0,L
4579,83,2014,2015-01-18 16:00:00,a,2,1.49476,9,3,4,11.0,5,3,3.0,0,W
4580,72,2014,2015-01-19 20:00:00,h,0,1.4927,17,4,10,7.5,11,8,3.0,0,D
4580,76,2014,2015-01-19 20:00:00,a,0,0.196316,5,0,3,19.125,12,1,2.0,0,D
4581,91,2014,2015-01-31 12:45:00,h,0,0.989377,13,8,3,7.1515,15,3,4.0,0,L
4581,86,2014,2015-01-31 12:45:00,a,3,0.50926,12,5,5,10.1333,13,3,1.0,0,W
4582,87,2014,2015-01-31 15:00:00,h,2,2.28203,21,7,7,5.0,12,5,1.0,0,W
4582,81,2014,2015-01-31 15:00:00,a,0,0.383092,7,2,2,9.871,12,7,1.0,0,L
4583,89,2014,2015-01-31 15:00:00,h,3,1.7369,12,5,10,4.6667,8,4,0.0,0,W
4583,75,2014,2015-01-31 15:00:00,a,1,0.380882,4,1,5,15.4074,12,3,1.0,0,L
4584,85,2014,2015-01-31 15:00:00,h,3,0.782569,15,3,5,7.5,11,3,2.0,0,W
4584,202,2014,2015-01-31 15:00:00,a,1,1.11577,14,4,4,11.2941,12,5,2.0,0,L
4585,77,2014,2015-01-31 15:00:00,h,2,1.89994,8,3,6,12.8235,12,6,3.0,0,W
4585,92,2014,2015-01-31 15:00:00,a,0,1.34786,13,4,7,6.2778,12,3,1.0,0,L
4586,76,2014,2015-01-31 15:00:00,h,0,0.808495,13,4,7,18.4286,8,6,2.0,0,L
4586,82,2014,2015-01-31 15:00:00,a,3,1.34429,14,4,6,6.2414,13,3,1.0,0,W
4587,78,2014,2015-01-31 15:00:00,h,0,1.21034,13,3,6,7.6429,12,6,0.0,0,L
4587,72,2014,2015-01-31 15:00:00,a,1,1.35977,14,2,1,8.36,14,1,3.0,0,W
4588,80,2014,2015-01-31 17:30:00,h,1,0.708923,3,2,2,11.1304,12,1,0.0,0,D
4588,88,2014,2015-01-31 17:30:00,a,1,0.907151,10,5,5,6.1143,14,4,2.0,0,D
4589,92,2014,2014-12-02 19:45:00,h,1,0.678486,12,2,11,8.8571,12,2,2.0,0,D
4589,86,2014,2014-12-02 19:45:00,a,1,1.0006,11,4,4,7.8125,12,5,2.0,0,D
4590,75,2014,2014-12-02 19:45:00,h,1,1.23928,20,4,6,11.3333,11,7,1.0,1,L
4590,87,2014,2014-12-02 19:45:00,a,3,1.3012,11,3,5,9.0526,10,4,2.0,0,W
4591,89,2014,2014-12-02 19:45:00,h,2,1.91104,10,3,10,7.5556,8,2,2.0,0,W
4591,85,2014,2014-12-02 19:45:00,a,1,1.29092,5,4,2,21.2222,13,2,4.0,0,L
4592,84,2014,2014-12-02 19:45:00,h,2,1.54207,19,7,6,7.75,8,9,2.0,0,W
4592,202,2014,2014-12-02 19:45:00,a,0,0.789519,5,1,4,11.9643,12,2,2.0,0,L
4593,78,2014,2014-12-02 20:00:00,h,0,0.801741,17,5,6,6.027,16,8,2.0,0,L
4593,71,2014,2014-12-02 20:00:00,a,1,0.192439,5,3,2,6.6111,15,2,2.0,0,W
4594,76,2014,2014-12-02 20:00:00,h,1,1.41302,22,5,2,9.5556,11,7,2.0,0,L
4594,81,2014,2014-12-02 20:00:00,a,2,1.24431,12,6,2,8.2333,17,3,1.0,0,W
4595,80,2014,2014-12-03 19:45:00,h,3,1.71947,12,8,12,12.8387,9,1,1.0,0,W
4595,82,2014,2014-12-03 19:45:00,a,0,0.289204,10,2,3,7.9167,9,6,1.0,0,L
4596,72,2014,2014-12-03 19:45:00,h,1,1.27965,13,5,7,11.2941,8,6,1.0,0,D
4596,91,2014,2014-12-03 19:45:00,a,1,0.29547,8,1,1,8.8056,12,4,1.0,0,D
4597,77,2014,2014-12-03 19:45:00,h,1,0.412004,8,2,2,13.96,9,2,1.0,0,L
4597,88,2014,2014-12-03 19:45:00,a,4,1.0386,15,4,8,7.5862,8,0,1.0,0,W
4598,83,2014,2014-12-03 19:45:00,h,1,2.37332,19,8,13,8.25,7,9,0.0,0,W
4598,74,2014,2014-12-03 19:45:00,a,0,0.570955,6,1,3,11.913,14,4,2.0,0,L
4599,86,2014,2014-12-06 12:45:00,h,2,1.48574,10,3,7,15.0,8,1,2.0,1,W
4599,80,2014,2014-12-06 12:45:00,a,1,2.16232,26,8,22,7.0952,6,10,3.0,0,L
4600,202,2014,2014-12-06 15:00:00,h,2,1.63744,11,6,11,11.2143,12,3,1.0,1,W
4600,92,2014,2014-12-06 15:00:00,a,0,1.2646,15,3,12,6.44,12,11,1.0,0,L
4601,85,2014,2014-12-06 15:00:00,h,3,2.50357,13,4,3,10.087,17,3,3.0,0,W
4601,83,2014,2014-12-06 15:00:00,a,2,2.02073,14,6,6,6.2069,14,9,2.0,1,L
4602,82,2014,2014-12-06 15:00:00,h,0,0.958788,14,3,5,4.4583,11,2,1.0,0,D
4602,78,2014,2014-12-06 15:00:00,a,0,1.17369,16,4,4,17.0,10,12,0.0,0,D
4603,91,2014,2014-12-06 15:00:00,h,0,0.586305,12,2,3,9.4688,10,3,1.0,0,D
4603,76,2014,2014-12-06 15:00:00,a,0,1.06151,6,3,4,12.3913,16,2,1.0,0,D
4604,87,2014,2014-12-06 15:00:00,h,0,0.663875,15,2,13,6.9032,12,5,1.0,0,D
4604,77,2014,2014-12-06 15:00:00,a,0,0.268395,7,1,4,7.9583,15,7,3.0,0,D
4605,88,2014,2014-12-06 17:30:00,h,1,2.2487,19,3,17,10.0,8,11,3.0,0,W
4605,72,2014,2014-12-06 17:30:00,a,0,0.385845,9,2,5,9.4348,11,7,3.0,0,L
4606,81,2014,2014-12-07 13:30:00,h,3,2.11509,15,7,8,7.4815,11,7,0.0,0,W
4606,84,2014,2014-12-07 13:30:00,a,1,0.998148,11,2,3,7.52,18,4,1.0,1,L
4607,71,2014,2014-12-07 16:00:00,h,2,1.97697,16,7,7,6.4286,9,5,4.0,0,W
4607,75,2014,2014-12-07 16:00:00,a,1,1.0083,10,4,6,9.3429,14,5,4.0,1,L
4608,74,2014,2014-12-08 20:00:00,h,1,1.8287,15,4,9,6.7105,12,5,2.0,0,L
4608,89,2014,2014-12-08 20:00:00,a,2,0.799261,3,2,2,18.125,9,1,1.0,0,W
4609,92,2014,2014-12-13 15:00:00,h,1,0.396158,7,2,2,8.0323,15,2,1.0,0,W
4609,74,2014,2014-12-13 15:00:00,a,0,1.713,15,4,7,7.3158,11,5,3.0,0,L
4610,80,2014,2014-12-13 15:00:00,h,2,1.21862,12,3,11,7.5333,13,5,3.0,0,W
4610,91,2014,2014-12-13 15:00:00,a,0,0.435091,8,0,0,10.7143,13,4,3.0,1,L
4611,78,2014,2014-12-13 15:00:00,h,1,0.498092,11,3,4,7.4194,12,9,2.0,0,D
4611,85,2014,2014-12-13 15:00:00,a,1,0.898532,7,3,5,7.6111,11,8,0.0,0,D
4612,76,2014,2014-12-13 15:00:00,h,1,1.4373,13,5,3,8.2353,17,4,4.0,0,W
4612,71,2014,2014-12-13 15:00:00,a,0,0.266303,7,2,4,15.5385,12,2,2.0,1,L
4613,77,2014,2014-12-13 15:00:00,h,1,1.33557,13,4,4,8.2,11,6,2.0,0,D
4613,81,2014,2014-12-13 15:00:00,a,1,0.870324,20,7,5,8.9643,18,8,2.0,0,D
4614,75,2014,2014-12-13 15:00:00,h,0,0.360608,7,1,4,9.6875,15,8,0.0,0,L
4614,88,2014,2014-12-13 15:00:00,a,1,1.13411,9,4,8,8.3,13,2,2.0,0,W
4615,83,2014,2014-12-13 17:30:00,h,4,2.38819,17,4,11,8.2759,14,9,2.0,0,W
4615,86,2014,2014-12-13 17:30:00,a,1,0.938764,10,4,3,8.8846,15,6,2.0,0,L
4616,89,2014,2014-12-14 13:30:00,h,3,1.79543,11,6,5,5.9512,13,2,4.0,0,W
4616,87,2014,2014-12-14 13:30:00,a,0,1.87114,19,9,10,13.3913,14,7,3.0,0,L
4617,84,2014,2014-12-14 16:00:00,h,1,1.67826,15,3,7,8.913,7,7,3.0,0,L
4617,82,2014,2014-12-14 16:00:00,a,2,0.731022,10,4,2,7.7692,17,9,4.0,0,W
4618,72,2014,2014-12-15 20:00:00,h,3,0.747708,13,5,5,8.0,11,1,1.0,0,W
4618,202,2014,2014-12-15 20:00:00,a,1,0.972265,17,4,4,10.2143,12,8,1.0,0,L
4619,88,2014,2014-12-20 12:45:00,h,3,1.41484,15,3,19,3.75,17,8,2.0,0,W
4619,78,2014,2014-12-20 12:45:00,a,0,0.760531,6,1,4,19.0526,5,6,1.0,0,L
4620,81,2014,2014-12-20 15:00:00,h,2,1.45134,10,2,9,9.0556,8,9,0.0,0,W
4620,75,2014,2014-12-20 15:00:00,a,0,0.659983,10,4,11,5.7273,17,4,3.0,0,L
4621,82,2014,2014-12-20 15:00:00,h,2,1.77346,23,6,6,7.9474,9,9,1.0,0,W
4621,92,2014,2014-12-20 15:00:00,a,1,0.655135,9,5,3,11.7308,8,6,0.0,0,L
4622,202,2014,2014-12-20 15:00:00,h,3,2.92864,17,7,4,8.3636,16,5,1.0,0,W
4622,76,2014,2014-12-20 15:00:00,a,2,1.30117,16,6,12,9.2353,8,11,0.0,0,L
4623,74,2014,2014-12-20 15:00:00,h,3,2.21266,11,3,4,8.1379,11,4,1.0,0,W
4623,72,2014,2014-12-20 15:00:00,a,0,0.597999,13,4,2,16.25,10,6,1.0,0,L
4624,71,2014,2014-12-20 15:00:00,h,1,0.575806,10,4,3,23.1538,9,3,1.0,1,D
4624,89,2014,2014-12-20 15:00:00,a,1,1.06851,16,9,7,10.6316,10,9,1.0,0,D
4625,91,2014,2014-12-20 15:00:00,h,0,0.825885,11,3,6,7.8519,14,4,2.0,0,L
4625,84,2014,2014-12-20 15:00:00,a,1,1.45331,13,3,2,14.8824,16,5,2.0,0,W
4626,86,2014,2014-12-21 13:30:00,h,0,0.900259,15,7,6,9.6,15,7,4.0,0,L
4626,77,2014,2014-12-21 13:30:00,a,1,2.18418,16,3,5,7.2222,15,1,4.0,0,W
4627,87,2014,2014-12-21 16:00:00,h,2,1.31858,27,10,10,6.2593,6,10,0.0,1,D
4627,83,2014,2014-12-21 16:00:00,a,2,0.754219,7,3,8,12.2581,14,6,3.0,0,D
4628,85,2014,2014-12-22 20:00:00,h,0,0.411669,13,2,6,11.0435,11,6,3.0,0,L
4628,80,2014,2014-12-22 20:00:00,a,2,1.45482,15,6,4,10.84,4,5,0.0,0,W
4629,80,2014,2014-12-26 12:45:00,h,2,3.56764,28,9,14,8.2273,8,8,0.0,0,W
4629,81,2014,2014-12-26 12:45:00,a,0,0.45944,6,0,4,16.5263,14,6,3.0,0,L
4630,92,2014,2014-12-26 15:00:00,h,0,0.61207,16,0,8,10.3226,7,8,0.0,0,L
4630,87,2014,2014-12-26 15:00:00,a,1,1.06708,10,3,5,11.4286,5,2,1.0,0,W
4631,84,2014,2014-12-26 15:00:00,h,1,0.601468,7,2,6,13.4286,17,4,1.0,0,W
4631,71,2014,2014-12-26 15:00:00,a,0,1.41578,11,3,10,14.6316,12,0,4.0,0,L
4632,77,2014,2014-12-26 15:00:00,h,1,1.35551,12,3,5,9.25,12,10,4.0,0,L
4632,91,2014,2014-12-26 15:00:00,a,3,0.85573,13,5,1,13.4,6,4,2.0,0,W
4633,76,2014,2014-12-26 15:00:00,h,1,2.64442,18,6,4,9.8,5,10,0.0,0,L
4633,88,2014,2014-12-26 15:00:00,a,3,2.10224,9,5,14,10.2692,9,6,1.0,0,W
4634,72,2014,2014-12-26 15:00:00,h,0,1.00929,16,5,4,5.5185,9,9,2.0,0,L
4634,85,2014,2014-12-26 15:00:00,a,1,1.39552,12,2,2,14.7895,15,3,3.0,0,W
4635,78,2014,2014-12-26 15:00:00,h,1,0.379447,12,4,4,11.5417,15,8,1.0,0,L
4635,74,2014,2014-12-26 15:00:00,a,3,1.30288,13,6,3,12.25,10,4,0.0,0,W
4636,89,2014,2014-12-26 15:00:00,h,3,1.86147,9,4,10,7.6667,16,4,1.0,0,W
4636,86,2014,2014-12-26 15:00:00,a,1,1.03151,8,4,1,16.9524,9,5,2.0,0,L
4637,75,2014,2014-12-26 15:00:00,h,1,1.47301,22,6,9,10.2,10,11,1.0,0,L
4637,82,2014,2014-12-26 15:00:00,a,2,1.35719,8,3,5,9.2083,14,1,2.0,0,W
4638,83,2014,2014-12-26 17:30:00,h,2,2.13888,15,5,11,12.2778,6,6,1.0,1,W
4638,202,2014,2014-12-26 17:30:00,a,1,1.21752,16,2,7,8.6857,15,2,4.0,0,L
4639,82,2014,2014-12-28 12:00:00,h,0,0.888,9,4,1,7.44,11,3,2.0,0,D
4639,89,2014,2014-12-28 12:00:00,a,0,2.2613,9,5,6,4.9333,19,6,4.0,0,D
4640,74,2014,2014-12-28 14:05:00,h,1,0.528455,9,1,1,11.9583,23,4,2.0,1,D
4640,80,2014,2014-12-28 14:05:00,a,1,0.521788,7,1,21,10.4545,14,6,2.0,0,D
4641,202,2014,2014-12-28 15:00:00,h,0,0.405679,11,3,4,4.6667,11,9,2.0,0,D
4641,78,2014,2014-12-28 15:00:00,a,0,0.328577,10,3,5,8.0455,17,4,1.0,0,D
4642,91,2014,2014-12-28 15:00:00,h,0,1.72314,19,5,5,8.1364,12,7,0.0,1,L
4642,75,2014,2014-12-28 15:00:00,a,1,0.180127,4,2,0,11.037,12,1,1.0,1,W
4643,88,2014,2014-12-28 15:00:00,h,2,1.38586,17,6,17,7.3333,18,10,4.0,0,D
4643,92,2014,2014-12-28 15:00:00,a,2,0.962215,12,3,4,15.4706,9,3,1.0,0,D
4644,71,2014,2014-12-28 15:00:00,h,0,0.650993,14,2,7,18.0,4,4,1.0,1,D
4644,77,2014,2014-12-28 15:00:00,a,0,0.845626,14,3,6,13.1,11,4,4.0,0,D
4645,81,2014,2014-12-28 15:00:00,h,1,1.1084,14,4,7,5.0769,12,7,3.0,0,L
4645,83,2014,2014-12-28 15:00:00,a,2,3.35886,21,7,7,10.5556,13,8,3.0,0,W
4646,85,2014,2014-12-28 15:00:00,h,2,1.25399,13,3,4,6.9643,11,5,0.0,0,W
4646,76,2014,2014-12-28 15:00:00,a,0,1.35813,15,4,6,6.4839,14,3,2.0,0,L
4647,86,2014,2014-12-28 16:15:00,h,3,1.71345,13,6,10,7.1563,13,8,2.0,0,W
4647,72,2014,2014-12-28 16:15:00,a,2,1.07321,9,2,5,18.7143,8,3,2.0,0,L
4648,87,2014,2014-12-29 20:00:00,h,4,3.27658,21,11,12,23.8824,8,6,1.0,0,W
4648,84,2014,2014-12-29 20:00:00,a,1,1.00374,11,4,1,15.3889,5,3,0.0,0,L
4649,86,2014,2014-11-01 12:45:00,h,1,1.56863,14,3,5,13.75,13,7,4.0,0,W
4649,87,2014,2014-11-01 12:45:00,a,0,0.258953,6,3,6,9.375,8,2,3.0,0,L
4650,85,2014,2014-11-01 15:00:00,h,2,3.06954,21,6,9,5.2,14,9,1.0,0,D
4650,81,2014,2014-11-01 15:00:00,a,2,0.528668,10,2,5,9.7619,13,2,1.0,0,D
4651,75,2014,2014-11-01 15:00:00,h,0,1.41001,14,5,8,8.3913,5,8,0.0,0,L
4651,76,2014,2014-11-01 15:00:00,a,1,0.562442,8,3,5,7.2069,12,3,1.0,0,W
4652,83,2014,2014-11-01 15:00:00,h,3,4.3298,32,12,19,8.4,5,18,0.0,0,W
4652,92,2014,2014-11-01 15:00:00,a,0,0.684259,6,2,2,13.0,9,1,1.0,0,L
4653,80,2014,2014-11-01 15:00:00,h,2,2.23703,18,8,12,5.5,8,13,0.0,0,W
4653,202,2014,2014-11-01 15:00:00,a,1,0.510067,7,1,3,13.0435,12,2,0.0,0,L
4654,72,2014,2014-11-01 15:00:00,h,0,1.14779,17,3,16,4.9063,10,11,2.0,0,D
4654,84,2014,2014-11-01 15:00:00,a,0,0.694419,8,1,4,13.1818,15,0,3.0,1,D
4655,91,2014,2014-11-01 15:00:00,h,0,0.256678,8,1,10,25.6154,6,7,1.0,0,L
4655,74,2014,2014-11-01 15:00:00,a,1,1.90484,10,3,5,8.2414,9,4,0.0,0,W
4656,88,2014,2014-11-02 13:30:00,h,1,2.56723,17,6,14,7.3714,15,7,3.0,0,W
4656,89,2014,2014-11-02 13:30:00,a,0,0.727924,9,2,5,13.3158,9,4,1.0,1,L
4657,71,2014,2014-11-02 16:00:00,h,1,0.872267,12,1,3,14.3684,12,3,3.0,1,L
4657,82,2014,2014-11-02 16:00:00,a,2,2.54173,18,7,11,8.0556,11,9,3.0,0,W
4658,78,2014,2014-11-03 20:00:00,h,1,0.766023,9,1,7,7.5,12,11,0.0,1,L
4658,77,2014,2014-11-03 20:00:00,a,3,0.727981,8,7,5,5.5667,19,2,3.0,0,W
4659,87,2014,2014-11-08 12:45:00,h,1,0.531905,12,4,7,9.55,9,5,2.0,0,L
4659,80,2014,2014-11-08 12:45:00,a,2,1.97201,15,5,12,11.9286,12,7,5.0,0,W
